folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A04150142,71441290,Facturado,gp@vsys.com,14/07/2015,28061891,UNC.CUAD.904.1,UNR.CUAD.904.1,28061903,1,1,$162.80,$162.80,$162.80,,
A04150109,71441233,Facturado,gp@vsys.com,14/07/2015,28061538,UNC.CUAD.904.1,UNR.CUAD.904.1,28061550,1,1,$162.80,$162.80,$162.80,,
A04150118,71441234,Facturado,gp@vsys.com,14/07/2015,28061610,UNC.CUAD.904.1,UNR.CUAD.904.1,28061611,1,1,$162.80,$162.80,$162.80,,
A04150119,71441236,Facturado,gp@vsys.com,14/07/2015,28061612,UNC.CUAD.904.1,UNR.CUAD.904.1,28061624,1,1,$162.80,$162.80,$162.80,,
A04150154,71441294,Facturado,gp@vsys.com,14/07/2015,28061945,UNC.CUAD.904.1,UNR.CUAD.904.1,28061957,1,1,$162.80,$162.80,$162.80,,
A04150158,71441313,Facturado,gp@vsys.com,14/07/2015,28061960,UNC.CUAD.904.1,UNR.CUAD.904.1,28061972,1,1,$162.80,$162.80,$162.80,,
A01150044 ,71440584,Facturado,gp@vsys.com,21/08/2015,27777247,UNC.CUAD.911.1,UNR.CUAD.911.1,27777248,1,1,$12.00,$12.00,$12.00,,
A04150096,71440584,Facturado,gp@vsys.com,21/08/2015,28061329,UNC.CUAD.904.1,UNR.CUAD.904.1,28061341,1,1,$162.80,$162.80,$162.80,,
A01150053,71440964,Facturado,gp@vsys.com,21/08/2015,27777478,UNC.CUAD.911.1,UNR.CUAD.911.1,27777479,1,1,$12.00,$12.00,$12.00,,
A04150190,71440964,Facturado,gp@vsys.com,21/08/2015,28061452,UNC.CUAD.904.1,UNR.CUAD.904.1,28061464,1,1,$162.80,$162.80,$162.80,,
A01150054 ,71440971,Facturado,gp@vsys.com,21/08/2015,27777503,UNC.CUAD.911.1,UNR.CUAD.911.1,27777504,1,1,$12.00,$12.00,$12.00,,
A04150105,71440971,Facturado,gp@vsys.com,21/08/2015,28061482,UNC.CUAD.904.1,UNR.CUAD.904.1,28061494,1,1,$162.80,$162.80,$162.80,,
A01150055,71440970,Facturado,gp@vsys.com,21/08/2015,27778105,UNC.CUAD.911.1,UNR.CUAD.911.1,27778106,1,1,$12.00,$12.00,$12.00,,
A04150104,71440970,Facturado,gp@vsys.com,21/08/2015,28061467,UNC.CUAD.904.1,UNR.CUAD.904.1,28061479,1,1,$162.80,$162.80,$162.80,,
A01150057,71440975,Facturado,gp@vsys.com,21/08/2015,27778159,UNC.CUAD.911.1,UNR.CUAD.911.1,27778160,1,1,$12.00,$12.00,$12.00,,
A04150107,71440975,Facturado,gp@vsys.com,21/08/2015,28061510,UNC.CUAD.904.1,UNR.CUAD.904.1,28061522,1,1,$162.80,$162.80,$162.80,,
A01150063,71441237,Facturado,gp@vsys.com,21/08/2015,27778288,UNC.CUAD.911.1,UNR.CUAD.911.1,27778289,1,1,$12.00,$12.00,$12.00,,
A04150120,71441237,Facturado,gp@vsys.com,21/08/2015,28061625,UNC.CUAD.904.1,UNR.CUAD.904.1,28061637,1,1,$162.80,$162.80,$162.80,,
A01150065 ,71441239,Facturado,gp@vsys.com,21/08/2015,27778342,UNC.CUAD.911.1,UNR.CUAD.911.1,27778343,1,1,$12.00,$12.00,$12.00,,
A04150128,71441239,Facturado,gp@vsys.com,21/08/2015,28061653,UNC.CUAD.904.1,UNR.CUAD.904.1,28061665,1,1,$162.80,$162.80,$162.80,,
A01150066,71441240,Facturado,gp@vsys.com,21/08/2015,27778369,UNC.CUAD.911.1,UNR.CUAD.911.1,27778370,1,1,$12.00,$12.00,$12.00,,
A04150129,71441240,Facturado,gp@vsys.com,21/08/2015,28061668,UNC.CUAD.904.1,UNR.CUAD.904.1,28061680,1,1,$162.80,$162.80,$162.80,,
A01150097,71441241,Facturado,gp@vsys.com,21/08/2015,27780825,UNC.CUAD.911.1,UNR.CUAD.911.1,27780826,1,1,$12.00,$12.00,$12.00,,
A04150132,71441241,Facturado,gp@vsys.com,21/08/2015,28061683,UNC.CUAD.904.1,UNR.CUAD.904.1,28061695,1,1,$162.80,$162.80,$162.80,,
 A01150089 ,71442890,Facturado,gp@vsys.com,22/08/2015,27779804,UNC.CUAD.911.1,UNR.CUAD.911.1,27779805,1,1,$12.00,$12.00,$12.00,,
A04150160,71442890,Facturado,gp@vsys.com,22/08/2015,28062513,UNC.CUAD.904.1,UNR.CUAD.904.1,28062525,1,1,$162.80,$162.80,$162.80,,
A01150098,71441244,Facturado,gp@vsys.com,22/08/2015,27780850,UNC.CUAD.911.1,UNR.CUAD.911.1,27780851,1,1,$12.00,$12.00,$12.00,,
A04150136,71441244,Facturado,gp@vsys.com,22/08/2015,28061698,UNC.CUAD.904.1,UNR.CUAD.904.1,28061710,1,1,$162.80,$162.80,$162.80,,
 A01150099 ,71441264,Facturado,gp@vsys.com,22/08/2015,27780877,UNC.CUAD.911.1,UNR.CUAD.911.1,27780878,1,1,$12.00,$12.00,$12.00,,
A04150139,71441264,Facturado,gp@vsys.com,22/08/2015,28061711,UNC.CUAD.904.1,UNR.CUAD.904.1,28061723,1,1,$162.80,$162.80,$162.80,,
 A01150100,71441265,Facturado,gp@vsys.com,22/08/2015,27780904,UNC.CUAD.911.1,UNR.CUAD.911.1,27780905,1,1,$12.00,$12.00,$12.00,,
A04150137,71441265,Facturado,gp@vsys.com,22/08/2015,28061726,UNC.CUAD.904.1,UNR.CUAD.904.1,28061738,1,1,$162.80,$162.80,$162.80,,
A01150090,71442896,Facturado,gp@vsys.com,22/08/2015,27779831,UNC.CUAD.911.1,UNR.CUAD.911.1,27779832,1,1,$12.00,$12.00,$12.00,,
A04150162,71442896,Facturado,gp@vsys.com,22/08/2015,28062526,UNC.CUAD.904.1,UNR.CUAD.904.1,28062538,1,1,$162.80,$162.80,$162.80,,
A01150101,71441268,Facturado,gp@vsys.com,22/08/2015,27780931,UNC.CUAD.911.1,UNR.CUAD.911.1,27780932,1,1,$12.00,$12.00,$12.00,,
A04150138,71441268,Facturado,gp@vsys.com,22/08/2015,28061741,UNC.CUAD.904.1,UNR.CUAD.904.1,28061753,1,1,$162.80,$162.80,$162.80,,
A01150103,71441277,Facturado,gp@vsys.com,22/08/2015,27781008,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27781009,1,1,$12.00,$12.00,$12.00,,
A04150149,71441277,Facturado,gp@vsys.com,22/08/2015,28061784,UNC.CUAD.904.1,UNR.CUAD.904.1,28061796,1,1,$162.80,$162.80,$162.80,,
 A01150104,71441278,Facturado,gp@vsys.com,22/08/2015,27781033,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27781034,1,1,$12.00,$12.00,$12.00,,
A04150148,71441278,Facturado,gp@vsys.com,22/08/2015,28061797,UNC.CUAD.904.1,UNR.CUAD.904.1,28061809,1,1,$162.80,$162.80,$162.80,,
A01150069,71441320,Facturado,gp@vsys.com,22/08/2015,27779212,UNC.CUAD.911.1,UNR.CUAD.911.1,27779213,1,1,$12.00,$12.00,$12.00,,
A04150166,71441320,Facturado,gp@vsys.com,22/08/2015,28062029,UNC.CUAD.904.1,UNR.CUAD.904.1,28062041,1,1,$162.80,$162.80,$162.80,,
A01150070,71441321,Facturado,gp@vsys.com,22/08/2015,27779237,UNC.CUAD.911.1,UNR.CUAD.911.1,27779238,1,1,$12.00,$12.00,$12.00,,
A04150167,71441321,Facturado,gp@vsys.com,22/08/2015,28062044,UNC.CUAD.904.1,UNR.CUAD.904.1,28062056,1,1,$162.80,$162.80,$162.80,,
A01150071,71441323,Facturado,gp@vsys.com,23/08/2015,27779260,UNC.CUAD.911.1,UNR.CUAD.911.1,27779261,1,1,$12.00,$12.00,$12.00,,
A04150168,71441323,Facturado,gp@vsys.com,23/08/2015,28062057,UNC.CUAD.904.1,UNR.CUAD.904.1,28062069,1,1,$162.80,$162.80,$162.80,,
A01150072,71441357,Facturado,gp@vsys.com,23/08/2015,27779285,UNC.CUAD.911.1,UNR.CUAD.911.1,27779286,1,1,$12.00,$12.00,$12.00,,
A04150169,71441357,Facturado,gp@vsys.com,23/08/2015,28062072,UNC.CUAD.904.1,UNR.CUAD.904.1,28062084,1,1,$162.80,$162.80,$162.80,,
A01150073,71441358,Facturado,gp@vsys.com,23/08/2015,27779312,UNC.CUAD.911.1,UNR.CUAD.911.1,27779313,1,1,$12.00,$12.00,$12.00,,
A04150123,71441358,Facturado,gp@vsys.com,23/08/2015,28062315,UNC.CUAD.904.1,UNR.CUAD.904.1,28062327,1,1,$162.80,$162.80,$162.80,,
A01150074,71441361,Facturado,gp@vsys.com,23/08/2015,27779337,UNC.CUAD.911.1,UNR.CUAD.911.1,27779338,1,1,$12.00,$12.00,$12.00,,
A04150125,71441361,Facturado,gp@vsys.com,23/08/2015,28062330,UNC.CUAD.904.1,UNR.CUAD.904.1,28062342,1,1,$162.80,$162.80,$162.80,,
A01150075,71441362,Facturado,gp@vsys.com,23/08/2015,27779362,UNC.CUAD.911.1,UNR.CUAD.911.1,27779363,1,1,$12.00,$12.00,$12.00,,
A04150126,71441362,Facturado,gp@vsys.com,23/08/2015,28062343,UNC.CUAD.904.1,UNR.CUAD.904.1,28062355,1,1,$162.80,$162.80,$162.80,,
A01150076,71441364,Facturado,gp@vsys.com,23/08/2015,27779387,UNC.CUAD.911.1,UNR.CUAD.911.1,27779388,1,1,$12.00,$12.00,$12.00,,
A04150130,71441364,Facturado,gp@vsys.com,23/08/2015,28062356,UNC.CUAD.904.1,UNR.CUAD.904.1,28062368,1,1,$162.80,$162.80,$162.80,,
A01150077,71441365,Facturado,gp@vsys.com,23/08/2015,27779414,UNC.CUAD.911.1,UNR.CUAD.911.1,27779415,1,1,$12.00,$12.00,$12.00,,
A04150131,71441365,Facturado,gp@vsys.com,23/08/2015,28062369,UNC.CUAD.904.1,UNR.CUAD.904.1,28062381,1,1,$162.80,$162.80,$162.80,,
A01150080,71441366,Facturado,gp@vsys.com,23/08/2015,27779569,UNC.CUAD.911.1,UNR.CUAD.911.1,27779570,1,1,$12.00,$12.00,$12.00,,
A04150135,71441366,Facturado,gp@vsys.com,23/08/2015,28062384,UNC.CUAD.904.1,UNR.CUAD.904.1,28062396,1,1,$162.80,$162.80,$162.80,,
A01150081 ,71441367,Facturado,gp@vsys.com,23/08/2015,27779594,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27779595,1,1,$12.00,$12.00,$12.00,,
A04150140,71441367,Facturado,gp@vsys.com,23/08/2015,28062399,UNC.CUAD.904.1,UNR.CUAD.904.1,28062411,1,1,$162.80,$162.80,$162.80,,
A01150082,71441368,Facturado,gp@vsys.com,23/08/2015,27779621,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27779622,1,1,$12.00,$12.00,$12.00,,
A04150141,71441368,Facturado,gp@vsys.com,23/08/2015,28062412,UNC.CUAD.904.1,UNR.CUAD.904.1,28062424,1,1,$162.80,$162.80,$162.80,,
A01150084 ,71441371,Facturado,gp@vsys.com,24/08/2015,27779675,UNC.CUAD.911.1,UNR.CUAD.911.1,27779676,1,1,$12.00,$12.00,$12.00,,
A04150147,71441371,Facturado,gp@vsys.com,24/08/2015,28062442,UNC.CUAD.904.1,UNR.CUAD.904.1,28062454,1,1,$162.80,$162.80,$162.80,,
A01150085,71441372,Facturado,gp@vsys.com,24/08/2015,27779700,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27779701,1,1,$12.00,$12.00,$12.00,,
A04150151,71441372,Facturado,gp@vsys.com,24/08/2015,28062457,UNC.CUAD.904.1,UNR.CUAD.904.1,28062469,1,1,$162.80,$162.80,$162.80,,
A01150086,71441373,Facturado,gp@vsys.com,24/08/2015,27779727,UNC.CUAD.911.1,UNR.CUAD.911.1,27779728,1,1,$12.00,$12.00,$12.00,,
A04150156,71441373,Facturado,gp@vsys.com,24/08/2015,28062470,UNC.CUAD.904.1,UNR.CUAD.904.1,28062482,1,1,$162.80,$162.80,$162.80,,
A01150087,71441374,Facturado,gp@vsys.com,24/08/2015,27779754,UNC.CUAD.911.1,UNR.CUAD.911.1,27779755,1,1,$12.00,$12.00,$12.00,,
A04150157,71441374,Facturado,gp@vsys.com,24/08/2015,28062485,UNC.CUAD.904.1,UNR.CUAD.904.1,28062497,1,1,$162.80,$162.80,$162.80,,
 A01150088,71441375,Facturado,gp@vsys.com,24/08/2015,27779779,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27779780,1,1,$12.00,$12.00,$12.00,,
A04150159,71441375,Facturado,gp@vsys.com,24/08/2015,28062500,UNC.CUAD.904.1,UNR.CUAD.904.1,28062512,1,1,$162.80,$162.80,$162.80,,
A01150058,71441229,Facturado,gp@vsys.com,21/08/2015,27778192,UNC.CUAD.911.1,UNR.CUAD.911.1,27778193,1,1,$12.00,$12.00,$12.00,,
A04150108,71441229,Facturado,gp@vsys.com,21/08/2015,28061525,UNC.CUAD.904.1,UNR.CUAD.904.1,28061537,1,1,$162.80,$162.80,$162.80,,
A01150064,71441238,Facturado,gp@vsys.com,11/08/2015,27778315,UNC.CUAD.911.1,UNR.CUAD.911.1,27778316,1,1,$12.00,$12.00,$12.00,,
A04150127,71441238,Facturado,gp@vsys.com,11/08/2015,28061638,UNC.CUAD.904.1,UNR.CUAD.904.1,28061650,1,1,$162.80,$162.80,$162.80,,
 A01150137,71441916,Facturado,gp@vsys.com,10/08/2015,27792923,UNC.CUAD.903.1,UNR.CUAD.903.1,27792967,12,12,$162.80,"$1,953.60","$1,953.60",,
 A01150137,71441916,Facturado,gp@vsys.com,10/08/2015,27792968,UNC.CUAD.904.1,UNR.CUAD.904.1,27792984,2,2,$162.80,$325.60,$325.60,,
 A01150137,71441916,Facturado,gp@vsys.com,10/08/2015,27792985,UNC.CUAD.912.1,UNR.CUAD.912.1,27793080,7,7,$162.80,"$1,139.60","$1,139.60",,
 A01150137,71441916,Facturado,gp@vsys.com,10/08/2015,27793085,UNC.CUAD.911.1,UNR.CUAD.911.1,27793086,21,21,$12.00,$252.00,$252.00,,
A04150097,71440955,Facturado,gp@vsys.com,11/09/2015,28061344,UNC.CUAD.904.1,UNR.CUAD.904.1,28061356,1,1,$162.80,$162.80,$162.80,,
A04150103,71440962,Facturado,gp@vsys.com,11/09/2015,28061424,UNC.CUAD.904.1,UNR.CUAD.904.1,28061436,1,1,$162.80,$162.80,$162.80,,
A04150098,71440957,Facturado,gp@vsys.com,11/09/2015,28061372,UNC.CUAD.904.1,UNR.CUAD.904.1,28061384,1,1,$162.80,$162.80,$162.80,,
A04150189,71440963,Facturado,gp@vsys.com,11/09/2015,28061437,UNC.CUAD.904.1,UNR.CUAD.904.1,28061449,1,1,$162.80,$162.80,$162.80,,
A04150100,71440958,Facturado,gp@vsys.com,11/09/2015,28061385,UNC.CUAD.904.1,UNR.CUAD.904.1,28061397,1,1,$162.80,$162.80,$162.80,,
A04150102,71440960,Facturado,gp@vsys.com,11/09/2015,28061411,UNC.CUAD.904.1,UNR.CUAD.904.1,28061423,1,1,$162.80,$162.80,$162.80,,
A04150106,71440974,Facturado,gp@vsys.com,11/09/2015,28061495,UNC.CUAD.904.1,UNR.CUAD.904.1,28061507,1,1,$162.80,$162.80,$162.80,,
A04150099,71440956,Facturado,gp@vsys.com,11/09/2015,28061359,UNC.CUAD.904.1,UNR.CUAD.904.1,28061371,1,1,$162.80,$162.80,$162.80,,
A04150101,71440959,Facturado,gp@vsys.com,11/09/2015,28061398,UNC.CUAD.904.1,UNR.CUAD.904.1,28061410,1,1,$162.80,$162.80,$162.80,,
A04150144,71441269,Facturado,gp@vsys.com,11/09/2015,28061756,UNC.CUAD.904.1,UNR.CUAD.904.1,28061768,1,1,$162.80,$162.80,$162.80,,
A04150146,71441275,Facturado,gp@vsys.com,11/09/2015,28061771,UNC.CUAD.904.1,UNR.CUAD.904.1,28061783,1,1,$162.80,$162.80,$162.80,,
A04150161,71441314,Facturado,gp@vsys.com,11/09/2015,28061975,UNC.CUAD.904.1,UNR.CUAD.904.1,28061987,1,1,$162.80,$162.80,$162.80,,
A04150163,71441315,Facturado,gp@vsys.com,11/09/2015,28061990,UNC.CUAD.904.1,UNR.CUAD.904.1,28062002,1,1,$162.80,$162.80,$162.80,,
A04150164,71441317,Facturado,gp@vsys.com,11/09/2015,28062003,UNC.CUAD.904.1,UNR.CUAD.904.1,28062015,1,1,$162.80,$162.80,$162.80,,
A04150145,71441370,Facturado,gp@vsys.com,11/09/2015,28062427,UNC.CUAD.904.1,UNR.CUAD.904.1,28062439,1,1,$162.80,$162.80,$162.80,,
A04150165,71441318,Facturado,gp@vsys.com,11/09/2015,28062016,UNC.CUAD.904.1,UNR.CUAD.904.1,28062028,1,1,$162.80,$162.80,$162.80,,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763811,UNC.CUAD.918.1,UNR.CUAD.918.1,25763812,1,1,$455.00,$455.00,$455.00,,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763832,UNC.CUAD.901.1,UNR.CUAD.901.1,25763833,98,11,$136.30,"$13,357.40","$1,499.30",,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763843,UNC.CUAD.916.1,UNR.CUAD.916.1,25763844,15,13,$262.50,"$3,937.50","$3,412.50",,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,58,$162.80,"$32,560.00","$9,442.40",,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763849,UNC.CUAD.904.1,UNR.CUAD.904.1,25763850,52,27,$162.80,"$8,465.60","$4,395.60",,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763851,UNC.CUAD.906.1,UNR.CUAD.906.1,25763852,52,22,$18.50,$962.00,$407.00,,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763853,UNC.CUAD.907.1,UNR.CUAD.907.1,25763854,52,28,$18.50,$962.00,$518.00,,
A08130104,70141035,Facturado,gp@vsys.com,16/04/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,117,$12.00,"$4,212.00","$1,404.00",,
A08130104,70141035,Facturado,gp@vsys.com,20/05/2014,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,41,$162.80,"$32,560.00","$6,674.80",,
A08130104,70141035,Facturado,gp@vsys.com,20/05/2014,25763849,UNC.CUAD.904.1,UNR.CUAD.904.1,25763850,52,3,$162.80,"$8,465.60",$488.40,,
A08130104,70141035,Facturado,gp@vsys.com,20/05/2014,25763853,UNC.CUAD.907.1,UNR.CUAD.907.1,25763854,52,6,$18.50,$962.00,$111.00,,
A08130104,70141035,Facturado,gp@vsys.com,20/05/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,9,$12.00,"$4,212.00",$108.00,,
A08130104,70141035,Facturado,gp@vsys.com,10/06/2014,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,61,$162.80,"$32,560.00","$9,930.80",,
A08130104,70141035,Facturado,gp@vsys.com,10/06/2014,25763849,UNC.CUAD.904.1,UNR.CUAD.904.1,25763850,52,9,$162.80,"$8,465.60","$1,465.20",,
A08130104,70141035,Facturado,gp@vsys.com,10/06/2014,25763853,UNC.CUAD.907.1,UNR.CUAD.907.1,25763854,52,6,$18.50,$962.00,$111.00,,
A08130104,70141035,Facturado,gp@vsys.com,10/06/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,71,$12.00,"$4,212.00",$852.00,,
A01140139,70141035,Facturado,gp@vsys.com,10/06/2014,26260687,UNC.CUAD.904.1,UNR.CUAD.904.1,26260688,1,1,$162.80,$162.80,$162.80,,
A05140216,70141035,Facturado,gp@vsys.com,18/08/2014,26645475,UNC.CUAD.912.1,UNR.CUAD.912.1,26645528,4,4,$162.80,$651.20,$651.20,,
A05140216,70141035,Facturado,gp@vsys.com,18/08/2014,26645466,UNC.CUAD.911.1,UNR.CUAD.911.1,26645467,6,4,$12.00,$72.00,$48.00,,
A08130104,70141035,Facturado,gp@vsys.com,18/08/2014,25763832,UNC.CUAD.901.1,UNR.CUAD.901.1,25763833,98,10,$136.30,"$13,357.40","$1,363.00",,
A08130104,70141035,Facturado,gp@vsys.com,18/08/2014,25763851,UNC.CUAD.906.1,UNR.CUAD.906.1,25763852,52,19,$18.50,$962.00,$351.50,,
A08130104,70141035,Facturado,gp@vsys.com,09/09/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,24,$12.00,"$4,212.00",$288.00,,
A08130104,70141035,Facturado,gp@vsys.com,09/10/2014,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,2,$162.80,"$32,560.00",$325.60,,
A08130104,70141035,Facturado,gp@vsys.com,09/10/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,2,$12.00,"$4,212.00",$24.00,,
A08130104,70141035,Facturado,gp@vsys.com,09/11/2014,25763845,UNC.CUAD.902.1,UNR.CUAD.902.1,25763846,1,1,$162.80,$162.80,$162.80,,
A08130104,70141035,Facturado,gp@vsys.com,09/11/2014,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,5,$162.80,"$32,560.00",$814.00,,
A08130104,70141035,Facturado,gp@vsys.com,09/11/2014,25763853,UNC.CUAD.907.1,UNR.CUAD.907.1,25763853,52,2,$18.50,$962.00,$37.00,,
A08130104,70141035,Facturado,gp@vsys.com,09/11/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,6,$12.00,"$4,212.00",$72.00,,
A08130104,70141035,Facturado,gp@vsys.com,17/12/2014,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,1,$162.80,"$32,560.00",$162.80,,
A08130104,70141035,Facturado,gp@vsys.com,17/12/2014,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,5,$12.00,"$4,212.00",$60.00,,
A08130104,70141035,Facturado,gp@vsys.com,17/12/2014,25763853,UNC.CUAD.907.1,UNR.CUAD.907.1,25763854,52,1,$18.50,$962.00,$18.50,,
A09140040,70141035,Facturado,gp@vsys.com,17/12/2014,27173328,UNC.CUAD.903.1,UNR.CUAD.903.1,27173344,4,4,$162.80,$651.20,$651.20,,
A03150142,70141035,Facturado,gp@vsys.com,03/08/2015,27982813,UNC.CUAD.903.1,UNR.CUAD.903.1,27982827,2,1,$162.80,$325.60,$162.80,,
A03150142,70141035,Facturado,gp@vsys.com,03/08/2015,27982828,UNC.CUAD.911.1,UNR.CUAD.911.1,27982829,2,1,$12.00,$24.00,$12.00,,
A08130104,70141035,Facturado,gp@vsys.com,29/09/2015,25763847,UNC.CUAD.903.1,UNR.CUAD.903.1,25763848,200,1,$162.80,"$32,560.00",$162.80,,
A08130104,70141035,Facturado,gp@vsys.com,29/09/2015,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,1,$12.00,"$4,212.00",$12.00,,
A08130104,70141035,Facturado,gp@vsys.com,12/04/2016,25763849,UNC.CUAD.904.1,UNR.CUAD.904.1,25763850,52,1,$162.80,"$8,465.60",$162.80,,
A08130104,70141035,Facturado,gp@vsys.com,12/04/2016,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763857,351,1,$12.00,"$4,212.00",$12.00,,
A10140105,70141035,Facturado,gp@vsys.com,18/04/2016,27333505,UNC.CUAD.903.1,UNR.CUAD.903.1,27333521,2,1,$162.80,$325.60,$162.80,,
A10140105,70141035,Facturado,gp@vsys.com,18/04/2016,27333529,UNC.CUAD.911.1,UNR.CUAD.911.1,27333530,2,1,$12.00,$24.00,$12.00,,
A03150142,70141035,Facturado,gp@vsys.com,21/01/2016,27982813,UNC.CUAD.903.1,UNR.CUAD.903.1,27982827,2,1,$162.80,$325.60,$162.80,,
A03150142,70141035,Facturado,gp@vsys.com,21/01/2016,27982828,UNC.CUAD.911.1,UNR.CUAD.911.1,27982829,2,1,$12.00,$24.00,$12.00,,
A05140216,70141035,Facturado,gp@vsys.com,23/02/2016,26645529,UNC.CUAD.903.1,UNR.CUAD.903.1,26645541,2,1,$162.80,$325.60,$162.80,,
A05140216,70141035,Facturado,gp@vsys.com,23/02/2016,26645466,UNC.CUAD.911.1,UNR.CUAD.911.1,26645467,6,1,$12.00,$72.00,$12.00,,
A09140040,70141035,Facturado,gp@vsys.com,29/06/2016,27173354,UNC.CUAD.911.1,UNR.CUAD.911.1,27173355,1,1,$12.00,$12.00,$12.00,,
A03150142,70141035,Facturado,gp@vsys.com,05/08/2016,27982828,UNC.CUAD.911.1,UNR.CUAD.911.1,27982829,2,2,$12.00,$24.00,$24.00,,
A08160419,70141035,Facturado,gp@vsys.com,13/10/2016,30495844,UNC.CUAD.911.1,UNR.CUAD.911.1,30495845,5,4,$12.00,$60.00,$48.00,,
A08160418,70141035,Facturado,gp@vsys.com,12/12/2016,30495796,UNC.CUAD.V9.2,UNR.CUAD.V9.2,30495797,2,2,$162.80,$325.60,$325.60,,
A04170007,70141035,Facturado,gp@vsys.com,21/04/2017,31219336,UNC.CUAD.907.1,UNR.CUAD.907.1,31219337,1,1,$18.50,$18.50,$18.50,,
A08130104,70141035,Facturado,gp@vsys.com,25/05/2017,25763832,UNC.CUAD.901.1,UNR.CUAD.901.1,25763833,98,3,$136.30,"$13,357.40",$408.90,,
A08130104,70141035,Facturado,gp@vsys.com,17/05/2017,25763849,UNC.CUAD.904.1,UNR.CUAD.904.1,25763850,52,1,$162.80,"$8,465.60",$162.80,,
A08130104,70141035,Facturado,gp@vsys.com,17/05/2017,25763857,UNC.CUAD.911.1,UNR.CUAD.911.1,25763858,351,1,$12.00,"$4,212.00",$12.00,,
A08130104,70141035,Facturado,gp@vsys.com,16/06/2017,31219336,UNC.CUAD.907.1,UNR.CUAD.907.1,31219337,1,1,$18.50,$18.50,$18.50,,
A06170894,70141035,Facturado,gp@vsys.com,16/06/2017,31631001,UNC.CUAD.912.1,UNR.CUAD.912.1,31631092,1,1,$162.80,$162.80,$162.80,,
A02170390,70141035,Facturado,gp@vsys.com,12/07/2017,31099323,UNC.CUAD.903.1,UNR.CUAD.903.1,31099336,1,1,$162.80,$162.80,$162.80,,
A02170390,70141035,Facturado,gp@vsys.com,12/07/2017,31099337,UNC.CUAD.911.1,UNR.CUAD.911.1,31099338,1,1,$12.00,$12.00,$12.00,,
A08160418,70141035,Facturado,gp@vsys.com,06/09/2017,30495796,UNC.CUAD.V9.2,UNR.CUAD.V9.2,30495831,7,1,$162.80,"$1,139.60",$162.80,,
A04170007,70141035,Facturado,gp@vsys.com,14/09/2017,31219336,UNC.CUAD.907.1,UNR.CUAD.907.1,31219337,1,1,$18.50,$18.50,$18.50,,
A04170007,70141035,Facturado,gp@vsys.com,14/09/2017,31219338,UNC.CUAD.908.1,UNR.CUAD.908.1,31219339,1,1,$18.50,$18.50,$18.50,,
A10170366,70141035,Facturado,gp@vsys.com,17/10/2017,32192467,UNC.CUAD.903.1 ,UNR.CUAD.903.1 ,32192494,3,1,$162.80,$488.40,$162.80,,
A10170366,70141035,Facturado,gp@vsys.com,03/11/2017,32192467,UNC.CUAD.V9.2,UNR.CUAD.V9.2,32192494,3,2,$162.80,$488.40,$325.60,,
A08130104,70141035,Facturado,gp@vsys.com,31/01/2018,25763832,UNC.CUAD.901.1,UNR.CUAD.901.1,25763833,98,3,$136.30,"$13,357.40",$408.90,,
A08130104,70141035,Facturado,gp@vsys.com,12/02/2018,25763832,UNC.CUAD.901.1,UNR.CUAD.901.1,25763833,98,2,$136.30,"$13,357.40",$272.60,,
A08130104,70141035,Facturado,gp@vsys.com,18/07/2018,25763853,UNC.CUAD.907.1,UNR.CUAD.907.1,25763854,52,1,$18.50,$962.00,$18.50,,
