folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A07160029,71461979,Facturado,gp@vsys.com,01/10/2017,30355107,UNC.CUAD.BS.103 ,UNR.CUAD.BS.103 ,30355108,2,2,$165.73,$331.46,$331.46,,
A07160029,71461979,Facturado,gp@vsys.com,01/10/2017,30355109,UNC.CUAD.BS.203 ,UNR.CUAD.BS.203 ,30355110,2,2,$7.20,$14.40,$14.40,,
A07160029,71461979,Facturado,gp@vsys.com,01/10/2017,30355111,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30355112,8,8,$17.10,$136.80,$136.80,,
A07160029,71461979,Facturado,gp@vsys.com,01/10/2017,30355122,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30355123,1,1,$647.10,$647.10,$647.10,,
A11160560,71549069,Facturado,gp@vsys.com,01/10/2017,30739322,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30739323,8,8,$137.10,"$1,096.80","$1,096.80",,
A11160560,71549069,Facturado,gp@vsys.com,01/10/2017,30739324,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30739325,8,8,$17.10,$136.80,$136.80,,
A10160014,71459597,Facturado,gp@vsys.com,01/10/2017,30604503,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30604504,7,7,$137.10,$959.70,$959.70,,
A10160014,71459597,Facturado,gp@vsys.com,01/10/2017,30604505,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30604506,2,2,$165.73,$331.46,$331.46,,
A10160014,71459597,Facturado,gp@vsys.com,01/10/2017,30604507,UNC.CUAD.BS.203,UNR.CUAD.BS.203 ,30604508,2,2,$7.20,$14.40,$14.40,,
A10160014,71459597,Facturado,gp@vsys.com,01/10/2017,30604509,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30604510,9,9,$17.10,$153.90,$153.90,,
A10160014,71459597,Facturado,gp@vsys.com,01/10/2017,30604517,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30604518,1,1,$647.10,$647.10,$647.10,,
A07160019 ,71459526,Facturado,gp@vsys.com,01/10/2017,30354686,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30354687,7,7,$137.10,$959.70,$959.70,,
A07160019 ,71459526,Facturado,gp@vsys.com,01/10/2017,30354688,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30354689,7,7,$17.10,$119.70,$119.70,,
A07160021,71459513,Facturado,gp@vsys.com,01/10/2017,30354602,UNC.CUAD.BS.102 ,UNR.CUAD.BS.102,30354603,2,2,$137.10,$274.20,$274.20,,
A07160021,71459513,Facturado,gp@vsys.com,01/10/2017,30354604,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30354605,2,2,$17.10,$34.20,$34.20,,
 A07160189 ,71459493,Facturado,gp@vsys.com,01/10/2017,30370707,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30370708,2,1,$165.73,$331.46,$165.73,,
 A07160189 ,71459493,Facturado,gp@vsys.com,01/10/2017,30370711,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30370712,12,1,$17.10,$205.20,$17.10,,
A10160016,71549015,Facturado,gp@vsys.com,01/02/2018,30604652,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30604653,11,11,$137.10,"$1,508.10","$1,508.10",,
A10160016,71549015,Facturado,gp@vsys.com,01/02/2018,30604654,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30604655,2,2,$165.73,$331.46,$331.46,,
A10160016,71549015,Facturado,gp@vsys.com,01/02/2018,30604656,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30604657,1,1,$199.85,$199.85,$199.85,,
A10160016,71549015,Facturado,gp@vsys.com,01/02/2018,30604658,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30604659,2,2,$7.20,$14.40,$14.40,,
A10160016,71549015,Facturado,gp@vsys.com,01/02/2018,30604660,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30604661,14,14,$17.10,$239.40,$239.40,,
A10160016,71549015,Facturado,gp@vsys.com,01/02/2018,30604668,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30604669,1,1,$647.10,$647.10,$647.10,,
 A07160027 ,71459593,Facturado,gp@vsys.com,01/03/2018,30355184,UNC.CUAD.BS.102,UNR.CUAD.BS.102 ,30355185,10,10,$137.10,"$1,371.00","$1,371.00",,
 A07160027 ,71459593,Facturado,gp@vsys.com,01/03/2018,30355186,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30355187,2,2,$165.73,$331.46,$331.46,,
 A07160027 ,71459593,Facturado,gp@vsys.com,01/03/2018,30355188,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30355189,2,2,$7.20,$14.40,$14.40,,
 A07160027 ,71459593,Facturado,gp@vsys.com,01/03/2018,30355190,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30355191,12,12,$17.10,$205.20,$205.20,,
 A07160027 ,71459593,Facturado,gp@vsys.com,01/03/2018,30355201,UNC.CUAD.BS.902 ,UNR.CUAD.BS.902,30355202,1,1,$647.10,$647.10,$647.10,,
A07160025 ,71549034,Facturado,gp@vsys.com,01/05/2018,30354848,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30354849,6,6,$137.10,$822.60,$822.60,,
A07160025 ,71549034,Facturado,gp@vsys.com,01/05/2018,30354850,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30354851,2,2,$165.73,$331.46,$331.46,,
A07160025 ,71549034,Facturado,gp@vsys.com,01/05/2018,30354852,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30354853,2,2,$7.20,$14.40,$14.40,,
A07160025 ,71549034,Facturado,gp@vsys.com,01/05/2018,30354854,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30354855,8,8,$17.10,$136.80,$136.80,,
A07160025 ,71549034,Facturado,gp@vsys.com,01/05/2018,30354864,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30354865,1,1,$647.10,$647.10,$647.10,,
A11150057,70150042,Facturado,gp@vsys.com,01/10/2017,29082455,UNC.CUAD.BS.101,UNR.CUAD.BS.101,29082457,103,103,$121.13,"$12,476.39","$12,476.39",,
A11150057,70150042,Facturado,gp@vsys.com,01/10/2017,29082309,UNC.CUAD.BS.102,UNR.CUAD.BS.102,29082311,166,166,$137.10,"$22,758.60","$22,758.60",,
A11150057,70150042,Facturado,gp@vsys.com,01/10/2017,29082317,UNC.CUAD.BS.204,UNR.CUAD.BS.204,29082319,166,166,$10.80,"$1,792.80","$1,792.80",,
A11150057,70150042,Facturado,gp@vsys.com,01/10/2017,29082323,UNC.CUAD.BS.205.1,UNR.CUAD.BS.205.1,29082325,166,134,$16.20,"$2,689.20","$2,170.80",,
A09160134,70150042,Facturado,gp@vsys.com,01/10/2017,30556454,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30556455,2,2,$199.85,$399.70,$399.70,,
A09160190,70150042,Facturado,gp@vsys.com,01/10/2017,30561780,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30561781,3,1,$51.30,$153.90,$51.30,,
A11150058,70150042,Facturado,gp@vsys.com,01/10/2017,29090068,UNC.CUAD.BS.202,UNR.CUAD.BS.202,29090070,4,1,$522.00,"$2,088.00",$522.00,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107633,UNC.CUAD.BS.101 ,UNR.CUAD.BS.101,29107634,46,46,$121.13,"$5,571.98","$5,571.98",,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107635,UNC.CUAD.BS.102,UNR.CUAD.BS.102,29107636,6,6,$137.10,$822.60,$822.60,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107637,UNC.CUAD.BS.103,UNR.CUAD.BS.103,29107638,6,6,$165.73,$994.38,$994.38,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107639,UNC.CUAD.BS.201,UNR.CUAD.BS.201,29107640,2,2,$51.30,$102.60,$102.60,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107641,UNC.CUAD.BS.202,UNR.CUAD.BS.202,29107642,2,2,$522.00,"$1,044.00","$1,044.00",,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107643,UNC.CUAD.BS.204,UNR.CUAD.BS.204,29107644,10,10,$10.80,$108.00,$108.00,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107645,UNC.CUAD.BS.205.1,UNR.CUAD.BS.205.1,29107646,10,10,$16.20,$162.00,$162.00,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107647,UNC.CUAD.BS.901,UNR.CUAD.BS.901,29107648,58,58,$17.10,$991.80,$991.80,,
A11150059,71459358,Facturado,gp@vsys.com,01/10/2018,29107656,UNC.CUAD.BS.902,UNR.CUAD.BS.902,29107657,1,1,$647.10,$647.10,$647.10,,
A08180121,71459358,Facturado,gp@vsys.com,01/10/2018,33366278,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33366279,7,7,$121.13,$847.91,$847.91,,
A07150136,71460035,Facturado,gp@vsys.com,01/10/2017,28270520,UNC.CUAD.BS.101,UNR.CUAD.BS.101,28270521,106,103,$121.13,"$12,839.78","$12,476.39",,
A07150136,71460035,Facturado,gp@vsys.com,01/10/2017,28270544,UNC.CUAD.BS.104,UNR.CUAD.BS.104,28270545,3,3,$199.85,$599.55,$599.55,,
A07150136,71460035,Facturado,gp@vsys.com,01/10/2017,28270532,UNC.CUAD.BS.102,UNR.CUAD.BS.102,28270533,42,35,$137.10,"$5,758.20","$4,798.50",,
A07150136,71460035,Facturado,gp@vsys.com,01/10/2017,28270548,UNC.CUAD.BS.203,UNR.CUAD.BS.203,28270549,145,145,$7.20,"$1,044.00","$1,044.00",,
A10150083,71280590,Facturado,gp@vsys.com,01/10/2017,28789957,UNC.CUAD.BS.101,UNR.CUAD.BS.101,28789958,20,17,$121.13,"$2,422.60","$2,059.21",,
A10150083,71280590,Facturado,gp@vsys.com,01/10/2017,28789959,UNC.CUAD.BS.104,UNR.CUAD.BS.104,28789960,3,3,$199.85,$599.55,$599.55,,
A02160396,71460035,Facturado,gp@vsys.com,01/10/2017,28270520,UNC.CUAD.BS.101,UNR.CUAD.BS.101,28270519,106,2,$199.85,"$21,184.10",$399.70,,
A06160332,71578939,Facturado,gp@vsys.com,01/10/2017,30313484,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30313485,47,47,$121.13,"$5,693.11","$5,693.11",,
A06160332,71578939,Facturado,gp@vsys.com,01/10/2017,30313488,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30313489,5,5,$199.85,$999.25,$999.25,,
A06160332,71578939,Facturado,gp@vsys.com,01/10/2017,30313486,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30313487,3,3,$137.10,$411.30,$411.30,,
A06160332,71578939,Facturado,gp@vsys.com,01/10/2017,30313494,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30313495,55,55,$17.10,$940.50,$940.50,,
A08160343,71578939,Facturado,gp@vsys.com,01/10/2017,30490019,UNC.CUAD.BS.210,UNC.CUAD.BS.210,30490020,5,5,$350.00,"$1,750.00","$1,750.00",,
A08160177,71578939,Facturado,gp@vsys.com,01/10/2017,30466948,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30466949,1,1,$121.13,$121.13,$121.13,,
A08160177,71578939,Facturado,gp@vsys.com,01/10/2017,30466950,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30466951,1,1,$17.10,$17.10,$17.10,,
A09160032,71460035,Facturado,gp@vsys.com,01/10/2017,30447804,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30447805,10,10,$121.13,"$1,211.30","$1,211.30",,
A09160032,71460035,Facturado,gp@vsys.com,01/10/2017,30447806,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30447807,10,10,$17.10,$171.00,$171.00,,
A09160032,71460035,Facturado,gp@vsys.com,01/10/2017,30447808,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30447809,10,10,$7.20,$72.00,$72.00,,
A12160572,71460035,Facturado,gp@vsys.com,01/10/2017,30893126,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30893127,23,20,$121.13,"$2,785.99","$2,422.60",,
A12160572,71460035,Facturado,gp@vsys.com,01/10/2017,30893128,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30893129,23,20,$17.10,$393.30,$342.00,,
A03171519,71280590,Facturado,gp@vsys.com,01/10/2017,31218158,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31218159,2,2,$121.13,$242.26,$242.26,,
A03171519,71280590,Facturado,gp@vsys.com,01/10/2017,31218160,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31218161,2,2,$17.10,$34.20,$34.20,,
A04171261,71460035,Facturado,gp@vsys.com,01/10/2017,31330423,UNC.CUAD.BS.205,UNR.CUAD.BS.205,31330424,2,2,$16.20,$32.40,$32.40,,
A08160299,71579278,Facturado,gp@vsys.com,01/10/2017,30485552,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30485553,44,44,$121.13,"$5,329.72","$5,329.72",,
A08160299,71579278,Facturado,gp@vsys.com,01/10/2017,30485554,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30485555,3,3,$199.85,$599.55,$599.55,,
A10150083,71280590,Facturado,gp@vsys.com,01/10/2017,28789957,UNC.CUAD.BS.101,UNR.CUAD.BS.101,28789958,20,1,$121.13,"$2,422.60",$121.13,,
A10150083,71280590,Facturado,gp@vsys.com,01/10/2017,28789967,UNC.CUAD.BS.901,UNR.CUAD.BS.901,28789968,23,1,$17.10,$393.30,$17.10,,
A08171047,71345738,Facturado,gp@vsys.com,01/11/2017,31983319,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31983320,49,49,$121.13,"$5,935.37","$5,935.37",,
A08171047,71345738,Facturado,gp@vsys.com,01/11/2017,31983321,UNC.CUAD.BS.201,UNR.CUAD.BS.201,31983322,1,1,$51.30,$51.30,$51.30,,
A08171047,71345738,Facturado,gp@vsys.com,01/11/2017,31983325,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31983326,52,52,$17.10,$889.20,$889.20,,
A08171047,71345738,Facturado,gp@vsys.com,01/11/2017,31983338,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31983339,1,1,$647.10,$647.10,$647.10,,
A08171047,71345738,Facturado,gp@vsys.com,01/11/2017,31983425,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31983426,3,3,$199.85,$599.55,$599.55,,
A11171844,71607320,Facturado,gp@vsys.com,01/04/2018,32420602,UNC.CUAD.BS.101,UNR.CUAD.BS.101,32420603,35,35,$121.13,"$4,239.55","$4,239.55",,
A11171844,71607320,Facturado,gp@vsys.com,01/04/2018,32420606,UNC.CUAD.BS.201,UNR.CUAD.BS.201,32420607,1,1,$51.30,$51.30,$51.30,,
A11171844,71607320,Facturado,gp@vsys.com,01/04/2018,32420610,UNC.CUAD.BS.901,UNR.CUAD.BS.901,32420611,38,35,$17.10,$649.80,$598.50,,
A11171844,71607320,Facturado,gp@vsys.com,01/04/2018,32420620,UNC.CUAD.BS.902,UNR.CUAD.BS.902,32420621,1,1,$647.10,$647.10,$647.10,,
A01181065,71607320,Facturado,gp@vsys.com,01/04/2018,32595124,UNC.CUAD.BS.104,UNR.CUAD.BS.104 ,32595125,3,3,$199.85,$599.55,$599.55,,
A11171844,71607320,Facturado,gp@vsys.com,01/04/2018,32420604,UNC.CUAD.BS.103,UNR.CUAD.BS.103,32420605,3,1,$165.73,$497.19,$165.73,,
A11171844,71607320,Facturado,gp@vsys.com,01/04/2018,32420610,UNC.CUAD.BS.901,UNR.CUAD.BS.901,32420611,38,1,$17.10,$649.80,$17.10,,
A04195704,71345738,Facturado,gp@vsys.com,01/04/2018,34983909,UNC.CUAD.BS.101,UNR.CUAD.BS.101,34983910,1,1,$121.46,$121.46,$121.46,,
A03195263,71460059,Facturado,gp@vsys.com,01/04/2018,34591916,UNC.CUAD.BS.103,UNR.CUAD.BS.103,34591920,65,65,$149.40,"$9,711.00","$9,711.00",,
A03195263,71460059,Facturado,gp@vsys.com,01/04/2018,34591922,UNC.CUAD.BS.104,UNR.CUAD.BS.104,34591924,4,4,$167.67,$670.68,$670.68,,
A03195263,71460059,Facturado,gp@vsys.com,01/04/2018,34591926,UNC.CUAD.BS.902,UNR.CUAD.BS.902,34591928,1,1,$647.10,$647.10,$647.10,,
A03195263,71460059,Facturado,gp@vsys.com,01/04/2018,34591929,UNC.CUAD.BS.201,UNR.CUAD.BS.201,34591931,1,1,$51.30,$51.30,$51.30,,
A03195263,71460059,Facturado,gp@vsys.com,01/04/2018,34591934,UNC.CUAD.BS.901,UNR.CUAD.BS.901,34591936,69,69,$17.10,"$1,179.90","$1,179.90",,
A03195263,71460059,Facturado,gp@vsys.com,01/04/2018,34592060,UNC.CUAD.BS.203,UNR.CUAD.BS.203,34592062,68,65,$7.20,$489.60,$468.00,,
A05160083,71445433,Facturado,gp@vsys.com,01/04/2018,30202407,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30202408,30,30,$199.85,"$5,995.50","$5,995.50",,
A05160083,71445433,Facturado,gp@vsys.com,01/04/2018,30202460,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30202461,30,30,$17.10,$513.00,$513.00,,
A05160083,71445433,Facturado,gp@vsys.com,01/04/2018,30202462,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30202463,1,1,$647.10,$647.10,$647.10,,
A05160085,71571349,Facturado,gp@vsys.com,01/04/2018,30202480,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30202481,4,4,$137.10,$548.40,$548.40,,
A05160085,71571349,Facturado,gp@vsys.com,01/04/2018,30202486,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30202487,4,4,$17.10,$68.40,$68.40,,
A05160085,71571349,Facturado,gp@vsys.com,01/04/2018,30202484,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30202485,4,4,$7.20,$28.80,$28.80,,
A05160084,71571348,Facturado,gp@vsys.com,01/04/2018,30202464,UNC.CUAD.BS.102,UNR.CUAD.BS.102,30202465,6,6,$137.10,$822.60,$822.60,,
A05160084,71571348,Facturado,gp@vsys.com,01/04/2018,30202470,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30202471,6,6,$17.10,$102.60,$102.60,,
A05160084,71571348,Facturado,gp@vsys.com,01/04/2018,30202468,UNC.CUAD.BS.203,UNR.CUAD.BS.203,30202469,6,6,$7.20,$43.20,$43.20,,
A05160016,71497334,Facturado,gp@vsys.com,01/10/2017,30192955,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192956,5,5,$121.13,$605.65,$605.65,,
A05160016,71497334,Facturado,gp@vsys.com,01/10/2017,30192957,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192958,5,5,$17.10,$85.50,$85.50,,
A05160016,71497334,Facturado,gp@vsys.com,01/10/2017,30192969,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192970,1,1,$647.10,$647.10,$647.10,,
A05160013 ,71468694,Facturado,gp@vsys.com,01/10/2017,30192816,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192817,5,5,$121.13,$605.65,$605.65,,
A05160013 ,71468694,Facturado,gp@vsys.com,01/10/2017,30192818,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192819,5,5,$17.10,$85.50,$85.50,,
A05160013 ,71468694,Facturado,gp@vsys.com,01/10/2017,30192830,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192831,1,1,$647.10,$647.10,$647.10,,
A04160481,71290046,Facturado,gp@vsys.com,01/10/2017,30181875,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181876,5,5,$121.13,$605.65,$605.65,,
A04160481,71290046,Facturado,gp@vsys.com,01/10/2017,30181877,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181878,5,5,$17.10,$85.50,$85.50,,
A04160481,71290046,Facturado,gp@vsys.com,01/10/2017,30181889,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181890,1,1,$647.10,$647.10,$647.10,,
A05160007,71453493,Facturado,gp@vsys.com,01/10/2017,30192566,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192567,5,5,$121.13,$605.65,$605.65,,
A05160007,71453493,Facturado,gp@vsys.com,01/10/2017,30192568,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192569,5,5,$17.10,$85.50,$85.50,,
A05160007,71453493,Facturado,gp@vsys.com,01/10/2017,30192580,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192581,1,1,$647.10,$647.10,$647.10,,
A04160484,70101736,Facturado,gp@vsys.com,01/10/2017,30181776,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181777,5,5,$121.13,$605.65,$605.65,,
A04160484,70101736,Facturado,gp@vsys.com,01/10/2017,30181778,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181779,5,5,$17.10,$85.50,$85.50,,
A04160484,70101736,Facturado,gp@vsys.com,01/10/2017,30181790,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181791,1,1,$647.10,$647.10,$647.10,,
A04160482,71244532,Facturado,gp@vsys.com,01/10/2017,30181844,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181845,5,5,$121.13,$605.65,$605.65,,
A04160482,71244532,Facturado,gp@vsys.com,01/10/2017,30181856,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181857,1,1,$647.10,$647.10,$647.10,,
A04160482,71244532,Facturado,gp@vsys.com,01/10/2017,30181870,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181871,5,5,$17.10,$85.50,$85.50,,
A05160009,71460703,Facturado,gp@vsys.com,01/10/2017,30192758,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192759,5,5,$121.13,$605.65,$605.65,,
A05160009,71460703,Facturado,gp@vsys.com,01/10/2017,30192760,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192761,5,5,$17.10,$85.50,$85.50,,
A05160009,71460703,Facturado,gp@vsys.com,01/10/2017,30192772,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192773,1,1,$647.10,$647.10,$647.10,,
A05160014,71469088,Facturado,gp@vsys.com,01/10/2017,30192844,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192845,5,5,$121.13,$605.65,$605.65,,
A05160014,71469088,Facturado,gp@vsys.com,01/10/2017,30192846,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192847,5,5,$17.10,$85.50,$85.50,,
A05160014,71469088,Facturado,gp@vsys.com,01/10/2017,30192858,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192859,1,1,$647.10,$647.10,$647.10,,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181605,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181606,77,77,$121.13,"$9,327.01","$9,327.01",,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181607,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30181608,23,23,$165.73,"$3,811.79","$3,811.79",,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181609,UNC.CUAD.BS.104,UNR.CUAD.BS.104,30181610,15,15,$199.85,"$2,997.75","$2,997.75",,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181611,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30181612,1,1,$51.30,$51.30,$51.30,,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181613,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181614,115,115,$17.10,"$1,966.50","$1,966.50",,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181629,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181630,1,1,$647.10,$647.10,$647.10,,
A04160483,71242081,Facturado,gp@vsys.com,01/10/2017,30181807,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181808,5,5,$121.13,$605.65,$605.65,,
A04160483,71242081,Facturado,gp@vsys.com,01/10/2017,30181809,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181810,5,5,$17.10,$85.50,$85.50,,
A04160483,71242081,Facturado,gp@vsys.com,01/10/2017,30181818,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30181819,1,1,$647.10,$647.10,$647.10,,
A05160010,71460708,Facturado,gp@vsys.com,01/10/2017,30192788,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192789,5,5,$121.13,$605.65,$605.65,,
A05160010,71460708,Facturado,gp@vsys.com,01/10/2017,30192790,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192791,5,5,$17.10,$85.50,$85.50,,
A05160010,71460708,Facturado,gp@vsys.com,01/10/2017,30192802,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192803,1,1,$647.10,$647.10,$647.10,,
A05160017,71528182,Facturado,gp@vsys.com,01/10/2017,30192983,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192984,5,5,$121.13,$605.65,$605.65,,
A05160017,71528182,Facturado,gp@vsys.com,01/10/2017,30192985,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192986,5,5,$17.10,$85.50,$85.50,,
A05160017,71528182,Facturado,gp@vsys.com,01/10/2017,30192997,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192998,1,1,$647.10,$647.10,$647.10,,
A05160008,71460372,Facturado,gp@vsys.com,01/10/2017,30192646,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192647,5,5,$121.13,$605.65,$605.65,,
A05160008,71460372,Facturado,gp@vsys.com,01/10/2017,30192649,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192651,5,5,$17.10,$85.50,$85.50,,
A05160008,71460372,Facturado,gp@vsys.com,01/10/2017,30192667,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192668,1,1,$647.10,$647.10,$647.10,,
A05160011,71487981,Facturado,gp@vsys.com,01/10/2017,30192925,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192926,5,5,$121.13,$605.65,$605.65,,
A05160011,71487981,Facturado,gp@vsys.com,01/10/2017,30192927,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192928,5,5,$17.10,$85.50,$85.50,,
A05160011,71487981,Facturado,gp@vsys.com,01/10/2017,30192939,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192940,1,1,$647.10,$647.10,$647.10,,
A05160012 ,71487920,Facturado,gp@vsys.com,01/10/2017,30192893,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30192894,5,5,$121.13,$605.65,$605.65,,
A05160012 ,71487920,Facturado,gp@vsys.com,01/10/2017,30192895,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30192896,5,5,$17.10,$85.50,$85.50,,
A05160012 ,71487920,Facturado,gp@vsys.com,01/10/2017,30192907,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30192908,1,1,$647.10,$647.10,$647.10,,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181605,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181606,1,1,$121.13,$121.13,$121.13,,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181613,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181614,1,1,$17.10,$17.10,$17.10,,
A04160481,71290046,Facturado,gp@vsys.com,01/10/2017,30181875,UNC.CUAD.BS.101,UNR.CUAD.BS.101,30181876,1,1,$121.13,$121.13,$121.13,,
A04160481,71290046,Facturado,gp@vsys.com,01/10/2017,30181877,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30181878,1,1,$17.10,$17.10,$17.10,,
A04160485,70101735,Facturado,gp@vsys.com,01/10/2017,30181607,UNC.CUAD.BS.103,UNR.CUAD.BS.103,30181608,29,1,$165.73,"$4,806.17",$165.73,,
