folio,clientName,siteNumber,phase,user,startDate,partId,sku,unrId,unr,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A01150058,ALQUILADORA DE VEHICULOS AUTOMOTORES ENS50,71441229,Facturado,gp@vsys.com,8/21/2015,27778192,UNC.CUAD.911.1,27778193,UNR.CUAD.911.1,1,1,12,12,12,,
A04150108,ALQUILADORA DE VEHICULOS AUTOMOTORES ENS50,71441229,Facturado,gp@vsys.com,8/21/2015,28061525,UNC.CUAD.904.1,28061537,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A01150064,ALQUILADORA DE VEHICULOS AUTOMOTORES HER61,71441238,Facturado,gp@vsys.com,08/11/2015,27778315,UNC.CUAD.911.1,27778316,UNR.CUAD.911.1,1,1,12,12,12,,
A04150127,ALQUILADORA DE VEHICULOS AUTOMOTORES HER61,71441238,Facturado,gp@vsys.com,08/11/2015,28061638,UNC.CUAD.904.1,28061650,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
 A01150137,ALQUILADORA DE VEHICULOS AUTOMOTORES HERTZ COMERCIAL MASARIK,71441916,Facturado,gp@vsys.com,08/10/2015,27792923,UNC.CUAD.903.1,27792967,UNR.CUAD.903.1,12,12,162.8,1953.6,1953.6,,
 A01150137,ALQUILADORA DE VEHICULOS AUTOMOTORES HERTZ COMERCIAL MASARIK,71441916,Facturado,gp@vsys.com,08/10/2015,27792968,UNC.CUAD.904.1,27792984,UNR.CUAD.904.1,2,2,162.8,325.6,325.6,,
 A01150137,ALQUILADORA DE VEHICULOS AUTOMOTORES HERTZ COMERCIAL MASARIK,71441916,Facturado,gp@vsys.com,08/10/2015,27792985,UNC.CUAD.912.1,27793080,UNR.CUAD.912.1,7,7,162.8,1139.6,1139.6,,
 A01150137,ALQUILADORA DE VEHICULOS AUTOMOTORES HERTZ COMERCIAL MASARIK,71441916,Facturado,gp@vsys.com,08/10/2015,27793085,UNC.CUAD.911.1,27793086,UNR.CUAD.911.1,21,21,12,252,252,,
A04150097,ALQUILADORA DE VEHICULOS AUTOMOTORES CAN50,71440955,Facturado,gp@vsys.com,09/11/2015,28061344,UNC.CUAD.904.1,28061356,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150103,ALQUILADORA DE VEHICULOS AUTOMOTORES CAN66,71440962,Facturado,gp@vsys.com,09/11/2015,28061424,UNC.CUAD.904.1,28061436,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150098,ALQUILADORA DE VEHICULOS AUTOMOTORES CAN71,71440957,Facturado,gp@vsys.com,09/11/2015,28061372,UNC.CUAD.904.1,28061384,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150189,ALQUILADORA DE VEHICULOS AUTOMOTORES CAN72,71440963,Facturado,gp@vsys.com,09/11/2015,28061437,UNC.CUAD.904.1,28061449,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150100,ALQUILADORA DE VEHICULOS AUTOMOTORES CAN73,71440958,Facturado,gp@vsys.com,09/11/2015,28061385,UNC.CUAD.904.1,28061397,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150102,ALQUILADORA DE VEHICULOS AUTOMOTORES CANTALLER,71440960,Facturado,gp@vsys.com,09/11/2015,28061411,UNC.CUAD.904.1,28061423,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150106,ALQUILADORA DE VEHICULOS AUTOMOTORES COZ50,71440974,Facturado,gp@vsys.com,09/11/2015,28061495,UNC.CUAD.904.1,28061507,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150099,ALQUILADORA DE VEHICULOS AUTOMOTORES FCAN1,71440956,Facturado,gp@vsys.com,09/11/2015,28061359,UNC.CUAD.904.1,28061371,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150101,ALQUILADORA DE VEHICULOS AUTOMOTORES FCAN2,71440959,Facturado,gp@vsys.com,09/11/2015,28061398,UNC.CUAD.904.1,28061410,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150144,ALQUILADORA DE VEHICULOS AUTOMOTORES MER50,71441269,Facturado,gp@vsys.com,09/11/2015,28061756,UNC.CUAD.904.1,28061768,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150146,ALQUILADORA DE VEHICULOS AUTOMOTORES MER60,71441275,Facturado,gp@vsys.com,09/11/2015,28061771,UNC.CUAD.904.1,28061783,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150161,ALQUILADORA DE VEHICULOS AUTOMOTORES PDC60,71441314,Facturado,gp@vsys.com,09/11/2015,28061975,UNC.CUAD.904.1,28061987,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150163,ALQUILADORA DE VEHICULOS AUTOMOTORES PDC61,71441315,Facturado,gp@vsys.com,09/11/2015,28061990,UNC.CUAD.904.1,28062002,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150164,ALQUILADORA DE VEHICULOS AUTOMOTORES PDC73,71441317,Facturado,gp@vsys.com,09/11/2015,28062003,UNC.CUAD.904.1,28062015,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150145,ALQUILADORA DE VEHICULOS AUTOMOTORES TUL60,71441370,Facturado,gp@vsys.com,09/11/2015,28062427,UNC.CUAD.904.1,28062439,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A04150165,ALQUILADORA DE VEHICULOS AUTOMOTORES FPDC1,71441318,Facturado,gp@vsys.com,09/11/2015,28062016,UNC.CUAD.904.1,28062028,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A08130104,FABRICAS DE CALZADO ANDREA S.A DE C.V. CORPORATIVO ANDREA LEON,70141035,Facturado,gp@vsys.com,4/16/2014,25763853,UNC.CUAD.907.1,25763854,UNR.CUAD.907.1,52,2,18.5,962,37,,
A08130104,FABRICAS DE CALZADO ANDREA S.A DE C.V. CORPORATIVO ANDREA LEON,70141035,Facturado,gp@vsys.com,4/16/2014,25763857,UNC.CUAD.911.1,25763858,UNR.CUAD.911.1,351,1,12,4212,12,,
A08160418,FABRICAS DE CALZADO ANDREA S.A DE C.V. CORPORATIVO ANDREA LEON,70141035,Facturado,gp@vsys.com,12/12/2016,30495796,UNC.CUAD.V9.2,30495797,UNR.CUAD.V9.2,2,2,162.8,325.6,325.6,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,143,162.8,36304.4,23280.4,,
A08130057,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25724429,UNC.CUAD.904.1,25724430,UNR.CUAD.904.1,7,7,162.8,1139.6,1139.6,,
A02140005,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/14/2014,26327469,UNC.CUAD.904.1,26327470,UNR.CUAD.904.1,13,13,162.8,2116.4,2116.4,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760839,UNC.CUAD.911.1,25760840,UNR.CUAD.911.1,230,163,12,2760,1956,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760841,UNC.CUAD.917.1,25760842,UNR.CUAD.917.1,20,1,430.5,8610,430.5,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,10,162.8,36304.4,1628,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,27,162.8,36304.4,4395.6,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,6,162.8,36304.4,976.8,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,8,162.8,36304.4,1302.4,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,12,162.8,36304.4,1953.6,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760839,UNC.CUAD.911.1,25760840,UNR.CUAD.911.1,230,63,12,2760,756,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760841,UNC.CUAD.917.1,25760842,UNR.CUAD.917.1,20,16,430.5,8610,6888,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,1,162.8,36304.4,162.8,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760839,UNC.CUAD.911.1,25760840,UNR.CUAD.911.1,230,1,12,2760,12,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,3,162.8,36304.4,488.4,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760839,UNC.CUAD.911.1,25760840,UNR.CUAD.911.1,230,3,12,2760,36,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,12,162.8,36304.4,1953.6,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760841,UNC.CUAD.917.1,25760842,UNR.CUAD.917.1,20,2,430.5,8610,861,,
A07130231,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25663442,UNC.CUAD.903.1,25663443,UNR.CUAD.903.1,223,1,162.8,36304.4,162.8,,
A08140013,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,8/18/2014,27008771,UNC.CUAD.911.1.1,N/A,N/A,20,3,0,0,0,,
A06140045,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,09/12/2014,26813541,UNC.CUAD.903.1,26813559,UNR.CUAD.903.1,5,2,162.8,814,325.6,,
A04140247,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/13/2014,25760841,UNC.CUAD.917.1,25760842,UNR.CUAD.917.1,20,1,430.5,8610,430.5,,
A06140045,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,09/12/2014,26813541,UNC.CUAD.903.1,26813559,UNR.CUAD.903.1,5,3,162.8,814,488.4,,
A08140013,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,8/18/2014,27008771,UNC.CUAD.911.1.1,N/A,N/A,20,3,0,0,0,,
A07140180 ,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/07/2014,26937626,UNC.CUAD.903.1,26937644,UNR.CUAD.903.1,5,3,162.8,814,488.4,,
A08140013,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,8/18/2014,27008771,UNC.CUAD.911.1.1,N/A,N/A,20,3,0,0,0,,
A07140180,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/07/2014,26937626,UNC.CUAD.903.1,26937644,UNR.CUAD.903.1,5,1,162.8,814,162.8,,
A08140134,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,8/18/2014,27008771,UNC.CUAD.911.1.1,N/A,N/A,20,1,0,0,0,,
A08140013,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,8/18/2014,27008771,UNC.CUAD.911.1.1,N/A,N/A,20,11,0,0,0,,
A08140134,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,4/18/2015,27088607,UNC.CUAD.911.1.1,N/A,N/A,20,1,0,0,0,,
A07140180,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/07/2014,26937626,UNC.CUAD.903.1,26937644,UNR.CUAD.903.1,5,1,162.8,814,162.8,,
A02140005,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/14/2014,26327469,UNC.CUAD.904.1,26327470,UNR.CUAD.904.1,13,2,162.8,2116.4,325.6,,
A08130058,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,3/15/2016,25724469,UNC.CUAD.903.1,25724470,UNR.CUAD.903.1,7,2,162.8,1139.6,325.6,,
A08130058,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,3/15/2016,25724469,UNC.CUAD.903.1,25724470,UNR.CUAD.903.1,7,4,162.8,1139.6,651.2,,
A10140148,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,09/12/2014,26813541,UNC.CUAD.903.1,26813559,UNR.CUAD.903.1,5,4,162.8,2116.4,651.2,,
A10140148,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,09/12/2014,26813541,UNC.CUAD.903.1,26813559,UNR.CUAD.903.1,5,4,162.8,2116.4,651.2,,
A08130058,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,3/15/2016,25724469,UNC.CUAD.903.1,25724470,UNR.CUAD.903.1,7,1,162.8,1139.6,162.8,,
A02140005,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/14/2014,26327469,UNC.CUAD.904.1,26327470,UNR.CUAD.904.1,13,1,162.8,814,162.8,,
A02140005,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,1/14/2014,26327469,UNC.CUAD.904.1,26327470,UNR.CUAD.904.1,13,1,162.8,814,162.8,,
A10140148,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,01/09/2017,27360072,UNC.CUAD.903.1,27360106,UNR.CUAD.903.1,13,0,162.8,2116.4,0,,
A10140148,"BANCO AUTOFIN MEXICO, S.A. BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,01/09/2017,27360107,UNC.CUAD.911.1.1,N/A,N/A,13,1,0,0,0,,
A01180347,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,04/07/2018,32566036,UNC.CUAD.912.1,32566127,UNR.CUAD.912.1,1,1,162.8,162.8,162.8,,
A10181492,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/28/2018,33644576,UNC.CUAD.V9.2,33644825,UNR.CUAD.V9.2,20,7,125.85,2517,880.95,,
A10181492,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/28/2018,33644576,UNC.CUAD.V9.2,33644825,UNR.CUAD.V9.2,20,1,125.85,2517,125.85,,
A10181492,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/28/2018,33644576,UNC.CUAD.V9.2,33644825,UNR.CUAD.V9.2,20,3,125.85,2517,377.55,,
A10181492,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/28/2018,33644576,UNC.CUAD.V9.2,33644825,UNR.CUAD.V9.2,20,3,125.85,2517,377.55,,
A01180347,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,04/07/2018,32566036,UNC.CUAD.912.1,32566127,UNR.CUAD.912.1,1,2,125.85,4530.6,251.7,,
A10181492,"BANCO AUTOFIN MÉXICO, S.A., INSTITUCIÓN DE
BANCA MÚLTIPLE BAM CORPORATIVO",71269942,Facturado,gp@vsys.com,11/28/2018,33644576,UNC.CUAD.V9.2,33644825,UNR.CUAD.V9.2,20,2,125.85,4530.6,251.7,,
A05140105,"BACHOCO, S.A. DE C.V. CV VERACRUZ",71433711,Facturado,gp@vsys.com,3/15/2016,26619200,UNC.CUAD.904.1.4,26619233,UNR.CUAD.904.1.4,6,6,162.8,976.8,976.8,,
A05140105,"BACHOCO, S.A. DE C.V. CV VERACRUZ",71433711,Facturado,gp@vsys.com,3/15/2016,26619185,UNC.CUAD.904.1,26619199,UNR.CUAD.904.1,2,2,162.8,325.6,325.6,,
A05140105,"BACHOCO, S.A. DE C.V. CV VERACRUZ",71433711,Facturado,gp@vsys.com,3/15/2016,26619234,UNC.CUAD.911.1,26619235,UNR.CUAD.911.1,10,8,12,120,96,,
A05140105,"BACHOCO, S.A. DE C.V. CV VERACRUZ",71433711,Facturado,gp@vsys.com,3/15/2016,26619236,UNC.CUAD.917.1,26619237,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140105,"BACHOCO, S.A. DE C.V. CV VERACRUZ",71433711,Facturado,gp@vsys.com,3/15/2016,26619238,UNC.CUAD.916.1,26619239,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140090,"BACHOCO, S.A. DE C.V. BACHOCO MERIDA PLANTA ALIM 2",70003461,Facturado,gp@vsys.com,4/18/2016,26617906,UNC.CUAD.904.1,26617907,UNR.CUAD.904.1,8,8,162.8,1302.4,1302.4,,
A05140090,"BACHOCO, S.A. DE C.V. BACHOCO MERIDA PLANTA ALIM 2",70003461,Facturado,gp@vsys.com,4/18/2016,26617939,UNC.CUAD.904.1.4,26617940,UNR.CUAD.904.1.4,32,32,162.8,5209.6,5209.6,,
A05140090,"BACHOCO, S.A. DE C.V. BACHOCO MERIDA PLANTA ALIM 2",70003461,Facturado,gp@vsys.com,4/18/2016,26618077,UNC.CUAD.911.1,26618078,UNR.CUAD.911.1,40,40,12,480,480,,
A05140090,"BACHOCO, S.A. DE C.V. BACHOCO MERIDA PLANTA ALIM 2",70003461,Facturado,gp@vsys.com,4/18/2016,26618079,UNC.CUAD.917.1,26618080,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140144,"BACHOCO, S.A. DE C.V. CDIS MOCHIS",71433710,Facturado,gp@vsys.com,5/18/2016,26619263,UNC.CUAD.904.1,26619264,UNR.CUAD.904.1,3,3,162.8,488.4,488.4,,
A05140144,"BACHOCO, S.A. DE C.V. CDIS MOCHIS",71433710,Facturado,gp@vsys.com,5/18/2016,26619281,UNC.CUAD.904.1.4,26619282,UNR.CUAD.904.1.4,12,12,162.8,1953.6,1953.6,,
A05140144,"BACHOCO, S.A. DE C.V. CDIS MOCHIS",71433710,Facturado,gp@vsys.com,5/18/2016,26619347,UNC.CUAD.911.1,26619348,UNR.CUAD.911.1,15,15,12,180,180,,
A05140144,"BACHOCO, S.A. DE C.V. CDIS MOCHIS",71433710,Facturado,gp@vsys.com,5/18/2016,26619349,UNC.CUAD.917.1,26619350,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140144,"BACHOCO, S.A. DE C.V. CDIS MOCHIS",71433710,Facturado,gp@vsys.com,5/18/2016,26619351,UNC.CUAD.916.1,26619352,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140095,"BACHOCO, S.A. DE C.V. BACHOCO MAZATLAN",70003443,Facturado,gp@vsys.com,5/19/2016,26619937,UNC.CUAD.903.1,26619938,UNR.CUAD.903.1,1,1,162.8,162.8,162.8,,
A05140095,"BACHOCO, S.A. DE C.V. BACHOCO MAZATLAN",70003443,Facturado,gp@vsys.com,5/19/2016,26619948,UNC.CUAD.904.1,26619949,UNR.CUAD.904.1,2,2,162.8,325.6,325.6,,
A05140095,"BACHOCO, S.A. DE C.V. BACHOCO MAZATLAN",70003443,Facturado,gp@vsys.com,5/19/2016,26619963,UNC.CUAD.904.1.4,26619964,UNR.CUAD.904.1.4,3,3,162.8,488.4,488.4,,
A05140095,"BACHOCO, S.A. DE C.V. BACHOCO MAZATLAN",70003443,Facturado,gp@vsys.com,5/19/2016,26619985,UNC.CUAD.911.1,26619986,UNR.CUAD.911.1,6,6,12,72,72,,
A05140095,"BACHOCO, S.A. DE C.V. BACHOCO MAZATLAN",70003443,Facturado,gp@vsys.com,5/19/2016,26619987,UNC.CUAD.916.1,26619988,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140095,"BACHOCO, S.A. DE C.V. BACHOCO MAZATLAN",70003443,Facturado,gp@vsys.com,5/19/2016,26619989,UNC.CUAD.917.1,26619990,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140071,"BACHOCO, S.A. DE C.V. BACHOCO DF TLALNEPANTLA",70003389,Facturado,gp@vsys.com,05/07/2016,26615591,UNC.CUAD.903.1,26615592,UNR.CUAD.903.1,29,29,162.8,4721.2,4721.2,,
A05140071,"BACHOCO, S.A. DE C.V. BACHOCO DF TLALNEPANTLA",70003389,Facturado,gp@vsys.com,05/07/2016,26615662,UNC.CUAD.904.1,26615663,UNR.CUAD.904.1,31,31,162.8,5046.8,5046.8,,
A05140071,"BACHOCO, S.A. DE C.V. BACHOCO DF TLALNEPANTLA",70003389,Facturado,gp@vsys.com,05/07/2016,26615840,UNC.CUAD.911.1,26615841,UNR.CUAD.911.1,62,62,12,744,744,,
A05140071,"BACHOCO, S.A. DE C.V. BACHOCO DF TLALNEPANTLA",70003389,Facturado,gp@vsys.com,05/07/2016,26615842,UNC.CUAD.917.1,26615843,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140071,"BACHOCO, S.A. DE C.V. BACHOCO DF TLALNEPANTLA",70003389,Facturado,gp@vsys.com,05/07/2016,26615844,UNC.CUAD.916.1,26615845,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618573,UNC.CUAD.904.1.4,26618574,UNR.CUAD.904.1.4,16,16,162.8,2604.8,2604.8,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618719,UNC.CUAD.911.1,26618720,UNR.CUAD.911.1,25,25,12,300,300,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618533,UNC.CUAD.903.1,26618534,UNR.CUAD.903.1,7,7,162.8,1139.6,1139.6,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618558,UNC.CUAD.904.1,26618559,UNR.CUAD.904.1,2,2,162.8,325.6,325.6,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618723,UNC.CUAD.916.1,26618724,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618721,UNC.CUAD.917.1,26618722,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140145,"BACHOCO, S.A. DE C.V. BACHOCO CTRO DIST CUERNAVACA",70003473,Facturado,gp@vsys.com,06/02/2016,26618675,UNC.CUAD.906.1,26618676,UNR.CUAD.906.1,25,25,18.5,462.5,462.5,,
A05140143,"BACHOCO, S.A. DE C.V. BACHOCO GRANJA LOS VENADOS",70181820,Facturado,gp@vsys.com,06/02/2016,26619734,UNC.CUAD.904.1.4,26619735,UNR.CUAD.904.1.4,9,9,162.8,1465.2,1465.2,,
A05140143,"BACHOCO, S.A. DE C.V. BACHOCO GRANJA LOS VENADOS",70181820,Facturado,gp@vsys.com,06/02/2016,26619786,UNC.CUAD.917.1,26619787,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140143,"BACHOCO, S.A. DE C.V. BACHOCO GRANJA LOS VENADOS",70181820,Facturado,gp@vsys.com,06/02/2016,26619788,UNC.CUAD.916.1,26619789,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140143,"BACHOCO, S.A. DE C.V. BACHOCO GRANJA LOS VENADOS",70181820,Facturado,gp@vsys.com,06/02/2016,26619784,UNC.CUAD.911.1,26619785,UNR.CUAD.911.1,15,15,12,180,180,,
A05140143,"BACHOCO, S.A. DE C.V. BACHOCO GRANJA LOS VENADOS",70181820,Facturado,gp@vsys.com,06/02/2016,26619719,UNC.CUAD.904.1,26619720,UNR.CUAD.904.1,2,2,162.8,325.6,325.6,,
A05140143,"BACHOCO, S.A. DE C.V. BACHOCO GRANJA LOS VENADOS",70181820,Facturado,gp@vsys.com,06/02/2016,26619702,UNC.CUAD.903.1,26619703,UNR.CUAD.903.1,4,4,162.8,651.2,651.2,,
A05140091,"BACHOCO, S.A. DE C.V. BACHOCO ABASTOS GOMEZ",70042286,Facturado,gp@vsys.com,6/20/2016,26619610,UNC.CUAD.904.1.4,26619611,UNR.CUAD.904.1.4,8,8,162.8,1302.4,1302.4,,
A05140091,"BACHOCO, S.A. DE C.V. BACHOCO ABASTOS GOMEZ",70042286,Facturado,gp@vsys.com,6/20/2016,26619654,UNC.CUAD.917.1,26619655,UNR.CUAD.917.1,1,1,430.5,430.5,430.5,,
A05140091,"BACHOCO, S.A. DE C.V. BACHOCO ABASTOS GOMEZ",70042286,Facturado,gp@vsys.com,6/20/2016,26619656,UNC.CUAD.916.1,26619657,UNR.CUAD.916.1,1,1,262.5,262.5,262.5,,
A05140091,"BACHOCO, S.A. DE C.V. BACHOCO ABASTOS GOMEZ",70042286,Facturado,gp@vsys.com,6/20/2016,26619652,UNC.CUAD.911.1,26619653,UNR.CUAD.911.1,13,13,12,156,156,,
A05140091,"BACHOCO, S.A. DE C.V. BACHOCO ABASTOS GOMEZ",70042286,Facturado,gp@vsys.com,6/20/2016,26619592,UNC.CUAD.904.1,26619593,UNR.CUAD.904.1,3,3,162.8,488.4,488.4,,
