folio,siteNumber,phase,clientName,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A10140238,71236930,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA AGENCIA MERIDA",gp@vsys.com,8/24/2016,27396403,UNC.CUAD.911.1,UNR.CUAD.911.1,27396404,1,1,12,12,12,,
A10140255,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,9/1/2016,27402330,UNC.CUAD.907.1,UNR.CUAD.907.1,27402331,11,11,18.5,203.5,203.5,,
A10140264,70210405,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA AGENCIA GUADALAJARA",gp@vsys.com,3/12/2016,27405923,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27406272,85,1,162.8,162.8,162.8,,
A10140264,70210405,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA AGENCIA GUADALAJARA",gp@vsys.com,3/12/2016,27405908,UNC.CUAD.911.1,UNR.CUAD.911.1,27405909,87,1,12,12,12,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,1,162.8,75702,162.8,,
A10140343,71379786,Facturado,SECCION AMARILLA PUEBLA AMPLIACION REFORMA OCT 2011,gp@vsys.com,12/16/2015,27406933,UNC.CUAD.904.1.4,UNR.CUAD.911.1,27406934,58,1,162.8,162.8,162.8,,
A10140263,71286960,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA DIV MTY I",gp@vsys.com,10/17/2016,27406934,UNC.CUAD.911.1,UNR.CUAD.911.1,27405700,1,1,12,12,12,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,93,162.8,75702,15140.4,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392682,UNC.CUAD.901.1,UNR.CUAD.901.1,27392694,465,2,136.3,63379.5,272.6,,
A10140228,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392184,UNC.CUAD.906.1,UNR.CUAD.906.1,27392657,465,127,18.5,8602.5,2349.5,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,4,162.8,75702,651.2,,
A10140115,70100182,Facturado,SECCION AMARILLA AGENCIA MAZATLAN,gp@vsys.com,7/16/2015,27345860,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27345943,16,1,162.8,2604.8,162.8,,
A10140115,70100182,Facturado,SECCION AMARILLA AGENCIA MAZATLAN,gp@vsys.com,7/16/2015,27345971,UNC.CUAD.911.1,UNR.CUAD.911.1,27345972,18,1,12,216,12,,
A10140269,70163296,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA DIVISION TORREON",gp@vsys.com,12/13/2016,27408892,UNC.CUAD.907.1,UNR.CUAD.907.1,27408893,30,1,18.5,555,18.5,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,1,162.8,75702,162.8,,
A10140228,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392184,UNC.CUAD.906.1,UNR.CUAD.906.1,27392657,465,1,18.5,8602.5,18.5,,
A10140255,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,9/1/2016,27402330,UNC.CUAD.907.1,UNR.CUAD.907.1,27402331,11,2,18.5,8602.5,37,,
A10140157,70050962,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA DIVISION QUERETARO",gp@vsys.com,1/19/2017,27364153,UNC.CUAD.907.1,UNR.CUAD.907.1,27364154,46,5,18.5,851,92.5,,
A10140266,71254356,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA DIVISION LEON",gp@vsys.com,1/19/2017,27407710,UNC.CUAD.907.1,UNR.CUAD.907.1,27407711,44,3,18.5,814,55.5,,
A10140144,70020970,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA AGENCIA AGUASCALIENTES",gp@vsys.com,1/19/2017,27355234,UNC.CUAD.907.1,UNR.CUAD.907.1,27355235,23,1,18.5,425.5,18.5,,
A10140343,71379786,Facturado,SECCION AMARILLA PUEBLA AMPLIACION REFORMA OCT 2011,gp@vsys.com,12/16/2015,27406632,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27406865,56,1,162.8,9116.8,162.8,,
A10140343,71379786,Facturado,SECCION AMARILLA PUEBLA AMPLIACION REFORMA OCT 2011,gp@vsys.com,12/16/2015,27406933,UNC.CUAD.911.1,UNR.CUAD.911.1,27406934,58,1,12,696,12,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,3,162.8,75702,488.4,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,1,162.8,75702,162.8,,
A10140330,71282577,Facturado,SECCION AMARILLA AGENCIA VERACRUZ,gp@vsys.com,7/8/2015,27420914,UNC.CUAD.911.1,UNR.CUAD.911.1,27420915,21,1,12,252,12,,
A10140330,71282577,Facturado,SECCION AMARILLA AGENCIA VERACRUZ,gp@vsys.com,7/8/2015,27420759,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27420847,19,1,162.8,3093.2,162.8,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,1,12,5604,12,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,2,162.8,75702,325.6,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,1,12,5604,12,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,1,162.8,75702,162.8,,
A10140255,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,9/1/2016,27402330,UNC.CUAD.907.1,UNR.CUAD.907.1,27402331,11,5,18.5,8602.5,92.5,,
A10140228,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392184,UNC.CUAD.906.1 ,UNR.CUAD.906.1,27392657,465,1,18.5,8602.5,18.5,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,1,162.8,75702,162.8,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,1,12,5604,12,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,2,162.8,75702,325.6,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,2,12,5604,24,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,3,162.8,75702,488.4,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,3,12,5604,36,,
A10140228,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392184,UNC.CUAD.906.1,UNR.CUAD.906.1,27392657,465,3,18.5,8602.5,55.5,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,2,162.8,75702,325.6,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,2,12,5604,24,,
A10140228,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392184,UNC.CUAD.906.1,UNR.CUAD.906.1,27392657,465,2,18.5,8602.5,37,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,2,162.8,75702,325.6,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,2,12,5604,24,,
A10140228,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V.SECCION AMARILLA CUICUILCO DF",gp@vsys.com,11/25/2016,27392184,UNC.CUAD.906.1,UNR.CUAD.906.1,27392657,465,2,18.5,8602.5,37,,
A10140235,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,10/6/2016,27392695,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,27394566,465,1,162.8,75702,162.8,,
A10140254,70010209,Facturado,"ANUNCIOS EN DIRECTORIOS, S.A.DE C.V. SECCION AMARILLA CUICUILCO DF",gp@vsys.com,8/11/2017,27402332,UNC.CUAD.911.1,UNR.CUAD.911.1,27402333,467,1,12,5604,12,,
A01150609,71383853,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES ( CALL CENTER AEROPUERTO),gp@vsys.com,5/26/2015,27792587,UNC.CUAD.903.1,UNR.CUAD.903.1,27792601,2,1,162.8,325.6,162.8,,
A01150609,71383853,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES ( CALL CENTER AEROPUERTO),gp@vsys.com,5/26/2015,27792587,UNC.CUAD.903.1,UNR.CUAD.903.1,27792601,2,2,162.8,325.6,325.6,,
A01150609,71383853,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES ( CALL CENTER AEROPUERTO),gp@vsys.com,6/2/2015,27792602,UNC.CUAD.912.1,UNR.CUAD.912.1,27792637,1,1,162.8,162.8,162.8,,
A01150609,71383853,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES ( CALL CENTER AEROPUERTO),gp@vsys.com,6/2/2015,27792642,UNC.CUAD.911.1,UNR.CUAD.911.1,27792643,3,3,12,36,36,,
A04150152,71441292,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX50,gp@vsys.com,7/14/2015,28061917,UNC.CUAD.904.1,UNR.CUAD.904.1,28061929,1,1,162.8,162.8,162.8,,
A04150153,71441293,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX51,gp@vsys.com,7/14/2015,28061930,UNC.CUAD.904.1,UNR.CUAD.904.1,28061942,1,1,162.8,162.8,162.8,,
A04150122,71441284,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX60,gp@vsys.com,7/15/2015,28061839,UNC.CUAD.904.1,UNR.CUAD.904.1,28061851,1,1,162.8,162.8,162.8,,
A04150155,71441283,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX63,gp@vsys.com,7/15/2015,28061823,UNC.CUAD.904.1,UNR.CUAD.904.1,28061835,1,1,162.8,162.8,162.8,,
A04150143,71441291,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX66,gp@vsys.com,7/14/2015,28061904,UNC.CUAD.904.1,UNR.CUAD.904.1,28061916,1,1,162.8,162.8,162.8,,
A04150150,71441282,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX67,gp@vsys.com,7/14/2015,28061810,UNC.CUAD.904.1,UNR.CUAD.904.1,28061822,1,1,162.8,162.8,162.8,,
A04150134,71441289,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEX69,gp@vsys.com,7/14/2015,28061878,UNC.CUAD.904.1,UNR.CUAD.904.1,28061890,1,1,162.8,162.8,162.8,,
A04150124,71441287,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEXFLOTA1,gp@vsys.com,7/14/2015,28061852,UNC.CUAD.904.1,UNR.CUAD.904.1,28061864,1,1,162.8,162.8,162.8,,
A04150133,71441288,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEXFLOTA2,gp@vsys.com,7/14/2015,28061865,UNC.CUAD.904.1,UNR.CUAD.904.1,28061877,1,1,162.8,162.8,162.8,,
A04150142,71441290,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MEXOFICINA,gp@vsys.com,7/14/2015,28061891,UNC.CUAD.904.1,UNR.CUAD.904.1,28061903,1,1,162.8,162.8,162.8,,
A04150109,71441233,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES GDL50,gp@vsys.com,7/14/2015,28061538,UNC.CUAD.904.1,UNR.CUAD.904.1,28061550,1,1,162.8,162.8,162.8,,
A04150118,71441234,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES GDL60,gp@vsys.com,7/14/2015,28061610,UNC.CUAD.904.1,UNR.CUAD.904.1,28061611,1,1,162.8,162.8,162.8,,
A04150119,71441236,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORESGDL70,gp@vsys.com,7/14/2015,28061612,UNC.CUAD.904.1,UNR.CUAD.904.1,28061624,1,1,162.8,162.8,162.8,,
A04150154,71441294,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORESMTY50,gp@vsys.com,7/14/2015,28061945,UNC.CUAD.904.1,UNR.CUAD.904.1,28061957,1,1,162.8,162.8,162.8,,
A04150158,71441313,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MTY62,gp@vsys.com,7/14/2015,28061960,UNC.CUAD.904.1,UNR.CUAD.904.1,28061972,1,1,162.8,162.8,162.8,,
A01150044 ,71440584,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES ACA50,gp@vsys.com,8/21/2015,27777247,UNC.CUAD.911.1,UNR.CUAD.911.1,27777248,1,1,12,12,12,,
A04150096,71440584,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES ACA50,gp@vsys.com,8/21/2015,28061329,UNC.CUAD.904.1,UNR.CUAD.904.1,28061341,1,1,162.8,162.8,162.8,,
A01150053,71440964,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CDC50,gp@vsys.com,8/21/2015,27777478,UNC.CUAD.911.1,UNR.CUAD.911.1,27777479,1,1,12,12,12,,
A04150190,71440964,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CDC50,gp@vsys.com,8/21/2015,28061452,UNC.CUAD.904.1,UNR.CUAD.904.1,28061464,1,1,162.8,162.8,162.8,,
A01150054 ,71440971,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CEN50,gp@vsys.com,8/21/2015,27777503,UNC.CUAD.911.1,UNR.CUAD.911.1,27777504,1,1,12,12,12,,
A04150105,71440971,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CEN50,gp@vsys.com,8/21/2015,28061482,UNC.CUAD.904.1,UNR.CUAD.904.1,28061494,1,1,162.8,162.8,162.8,,
A01150055,71440970,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES COA50,gp@vsys.com,8/21/2015,27778105,UNC.CUAD.911.1,UNR.CUAD.911.1,27778106,1,1,12,12,12,,
A04150104,71440970,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES COA50,gp@vsys.com,8/21/2015,28061467,UNC.CUAD.904.1,UNR.CUAD.904.1,28061479,1,1,162.8,162.8,162.8,,
A01150057,71440975,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CUL50,gp@vsys.com,8/21/2015,27778159,UNC.CUAD.911.1,UNR.CUAD.911.1,27778160,1,1,12,12,12,,
A04150107,71440975,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CUL50,gp@vsys.com,8/21/2015,28061510,UNC.CUAD.904.1,UNR.CUAD.904.1,28061522,1,1,162.8,162.8,162.8,,
A01150063,71441237,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES HER62,gp@vsys.com,8/21/2015,27778288,UNC.CUAD.911.1,UNR.CUAD.911.1,27778289,1,1,12,12,12,,
A04150120,71441237,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES HER62,gp@vsys.com,8/21/2015,28061625,UNC.CUAD.904.1,UNR.CUAD.904.1,28061637,1,1,162.8,162.8,162.8,,
A01150065 ,71441239,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES HUX50,gp@vsys.com,8/21/2015,27778342,UNC.CUAD.911.1,UNR.CUAD.911.1,27778343,1,1,12,12,12,,
A04150128,71441239,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES HUX50,gp@vsys.com,8/21/2015,28061653,UNC.CUAD.904.1,UNR.CUAD.904.1,28061665,1,1,162.8,162.8,162.8,,
A01150066,71441240,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES IXT50,gp@vsys.com,8/21/2015,27778369,UNC.CUAD.911.1,UNR.CUAD.911.1,27778370,1,1,12,12,12,,
A04150129,71441240,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES IXT50,gp@vsys.com,8/21/2015,28061668,UNC.CUAD.904.1,UNR.CUAD.904.1,28061680,1,1,162.8,162.8,162.8,,
A01150097,71441241,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LAP50,gp@vsys.com,8/21/2015,27780825,UNC.CUAD.911.1,UNR.CUAD.911.1,27780826,1,1,12,12,12,,
A04150132,71441241,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LAP50,gp@vsys.com,8/21/2015,28061683,UNC.CUAD.904.1,UNR.CUAD.904.1,28061695,1,1,162.8,162.8,162.8,,
 A01150089 ,71442890,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LAP60,gp@vsys.com,8/22/2015,27779804,UNC.CUAD.911.1,UNR.CUAD.911.1,27779805,1,1,12,12,12,,
A04150160,71442890,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LAP60,gp@vsys.com,8/22/2015,28062513,UNC.CUAD.904.1,UNR.CUAD.904.1,28062525,1,1,162.8,162.8,162.8,,
A01150098,71441244,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LAP68,gp@vsys.com,8/22/2015,27780850,UNC.CUAD.911.1,UNR.CUAD.911.1,27780851,1,1,12,12,12,,
A04150136,71441244,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LAP68,gp@vsys.com,8/22/2015,28061698,UNC.CUAD.904.1,UNR.CUAD.904.1,28061710,1,1,162.8,162.8,162.8,,
 A01150099 ,71441264,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LEO50,gp@vsys.com,8/22/2015,27780877,UNC.CUAD.911.1,UNR.CUAD.911.1,27780878,1,1,12,12,12,,
A04150139,71441264,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES LEO50,gp@vsys.com,8/22/2015,28061711,UNC.CUAD.904.1,UNR.CUAD.904.1,28061723,1,1,162.8,162.8,162.8,,
 A01150100,71441265,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES SAN50,gp@vsys.com,8/22/2015,27780904,UNC.CUAD.911.1,UNR.CUAD.911.1,27780905,1,1,12,12,12,,
A04150137,71441265,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES SAN50,gp@vsys.com,8/22/2015,28061726,UNC.CUAD.904.1,UNR.CUAD.904.1,28061738,1,1,162.8,162.8,162.8,,
A01150090,71442896,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CSL60,gp@vsys.com,8/22/2015,27779831,UNC.CUAD.911.1,UNR.CUAD.911.1,27779832,1,1,12,12,12,,
A04150162,71442896,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES CSL60,gp@vsys.com,8/22/2015,28062526,UNC.CUAD.904.1,UNR.CUAD.904.1,28062538,1,1,162.8,162.8,162.8,,
A01150101,71441268,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MZT50,gp@vsys.com,8/22/2015,27780931,UNC.CUAD.911.1,UNR.CUAD.911.1,27780932,1,1,12,12,12,,
A04150138,71441268,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MZT50,gp@vsys.com,8/22/2015,28061741,UNC.CUAD.904.1,UNR.CUAD.904.1,28061753,1,1,162.8,162.8,162.8,,
A01150103,71441277,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MXI50,gp@vsys.com,8/22/2015,27781008,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27781009,1,1,12,12,12,,
A04150149,71441277,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MXI50,gp@vsys.com,8/22/2015,28061784,UNC.CUAD.904.1,UNR.CUAD.904.1,28061796,1,1,162.8,162.8,162.8,,
 A01150104,71441278,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MXI60,gp@vsys.com,8/22/2015,27781033,UNC.CUAD.911.1 ,UNR.CUAD.911.1,27781034,1,1,12,12,12,,
A04150148,71441278,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES MXI60,gp@vsys.com,8/22/2015,28061797,UNC.CUAD.904.1,UNR.CUAD.904.1,28061809,1,1,162.8,162.8,162.8,,
A01150069,71441320,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PAZ50,gp@vsys.com,8/22/2015,27779212,UNC.CUAD.911.1,UNR.CUAD.911.1,27779213,1,1,12,12,12,,
A04150166,71441320,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PAZ50,gp@vsys.com,8/22/2015,28062029,UNC.CUAD.904.1,UNR.CUAD.904.1,28062041,1,1,162.8,162.8,162.8,,
A01150070,71441321,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PUE50,gp@vsys.com,8/22/2015,27779237,UNC.CUAD.911.1,UNR.CUAD.911.1,27779238,1,1,12,12,12,,
A04150167,71441321,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PUE50,gp@vsys.com,8/22/2015,28062044,UNC.CUAD.904.1,UNR.CUAD.904.1,28062056,1,1,162.8,162.8,162.8,,
A01150071,71441323,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PUE60,gp@vsys.com,8/23/2015,27779260,UNC.CUAD.911.1,UNR.CUAD.911.1,27779261,1,1,12,12,12,,
A04150168,71441323,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PUE60,gp@vsys.com,8/23/2015,28062057,UNC.CUAD.904.1,UNR.CUAD.904.1,28062069,1,1,162.8,162.8,162.8,,
A01150072,71441357,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PVR50,gp@vsys.com,8/23/2015,27779285,UNC.CUAD.911.1,UNR.CUAD.911.1,27779286,1,1,12,12,12,,
A04150169,71441357,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES PVR50,gp@vsys.com,8/23/2015,28062072,UNC.CUAD.904.1,UNR.CUAD.904.1,28062084,1,1,162.8,162.8,162.8,,
A01150073,71441358,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES QRO50,gp@vsys.com,8/23/2015,27779312,UNC.CUAD.911.1,UNR.CUAD.911.1,27779313,1,1,12,12,12,,
A04150123,71441358,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES QRO50,gp@vsys.com,8/23/2015,28062315,UNC.CUAD.904.1,UNR.CUAD.904.1,28062327,1,1,162.8,162.8,162.8,,
A01150074,71441361,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES QRO60,gp@vsys.com,8/23/2015,27779337,UNC.CUAD.911.1,UNR.CUAD.911.1,27779338,1,1,12,12,12,,
A04150125,71441361,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES QRO60,gp@vsys.com,8/23/2015,28062330,UNC.CUAD.904.1,UNR.CUAD.904.1,28062342,1,1,162.8,162.8,162.8,,
A01150075,71441362,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES SAL50,gp@vsys.com,8/23/2015,27779362,UNC.CUAD.911.1,UNR.CUAD.911.1,27779363,1,1,12,12,12,,
A04150126,71441362,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES SAL50,gp@vsys.com,8/23/2015,28062343,UNC.CUAD.904.1,UNR.CUAD.904.1,28062355,1,1,162.8,162.8,162.8,,
A01150076,71441364,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES SLP50,gp@vsys.com,8/23/2015,27779387,UNC.CUAD.911.1,UNR.CUAD.911.1,27779388,1,1,12,12,12,,
A04150130,71441364,Facturado,ALQUILADORA DE VEHICULOS AUTOMOTORES SLP50,gp@vsys.com,8/23/2015,28062356,UNC.CUAD.904.1,UNR.CUAD.904.1,28062368,1,1,162.8,162.8,162.8,,
